,Unnamed: 0,valid_from,changeset_id,tags_before,changeset_tags,geometry,comments
10171,10099,2013-09-01 02:39:20+00:00,17612614,"{'Lat': '33.23671', 'Long': '74.36258', 'Place': 'Ragalot', 'Sl_No': '23721.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
10170,10098,2013-09-01 02:39:19+00:00,17612614,"{'Lat': '33.23333', 'Long': '74.28056', 'Place': 'Samkar', 'Sl_No': '23573.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
10169,10097,2013-09-01 02:39:18+00:00,17612614,"{'Lat': '33.22917', 'Long': '74.07222', 'Place': 'Kanyetti', 'Sl_No': '23406.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
10168,10096,2013-09-01 02:39:14+00:00,17612614,"{'Lat': '33.22683', 'Long': '74.08154', 'Place': 'Amarli Gala', 'Sl_No': '23407.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
10167,10095,2013-09-01 02:39:11+00:00,17612614,"{'Lat': '33.22348', 'Long': '74.25328', 'Place': 'Rani', 'Sl_No': '23587.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
10166,10094,2013-09-01 02:39:10+00:00,17612614,"{'Lat': '33.22222', 'Long': '74.06667', 'Place': 'Manglai Gala', 'Sl_No': '23410.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
10165,10093,2013-09-01 02:38:56+00:00,17612614,"{'Lat': '33.19984', 'Long': '74.4561', 'Place': 'Saroh', 'Sl_No': '23743.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
10164,10092,2013-09-01 02:38:53+00:00,17612614,"{'Lat': '33.19722', 'Long': '74.09722', 'Place': 'Buni Karal', 'Sl_No': '23442.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
10163,10091,2013-09-01 02:38:47+00:00,17612614,"{'Lat': '33.18889', 'Long': '74.25833', 'Place': 'Nadpur', 'Sl_No': '23602.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
10162,10090,2013-09-01 02:38:42+00:00,17612614,"{'Lat': '33.18396', 'Long': '74.03329', 'Place': 'Sanai', 'Sl_No': '21409.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
10161,10089,2013-09-01 02:38:42+00:00,17612614,"{'Lat': '33.18169', 'Long': '74.44884', 'Place': 'Kurlian', 'Sl_No': '23754.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
10160,10088,2013-09-01 02:38:36+00:00,17612614,"{'Lat': '33.175', 'Long': '74.36667', 'Place': 'Phanra', 'Sl_No': '23694.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
10159,10087,2013-09-01 02:38:33+00:00,17612614,"{'Lat': '33.17083', 'Long': '74.15278', 'Place': 'Kanjiala na Mohra', 'Sl_No': '23462.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
10158,10086,2013-09-01 02:38:23+00:00,17612614,"{'Lat': '33.16084', 'Long': '74.1755', 'Place': 'Langar', 'Sl_No': '23535.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
10157,10085,2013-09-01 02:38:18+00:00,17612614,"{'Lat': '33.15701', 'Long': '74.42641', 'Place': 'Solki', 'Sl_No': '23763.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
10156,10084,2013-09-01 02:38:17+00:00,17612614,"{'Lat': '33.15531', 'Long': '74.13522', 'Place': 'Kea', 'Sl_No': '23477.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
10187,10115,2013-09-01 02:40:37+00:00,17612614,"{'Lat': '33.64584', 'Long': '75.37598', 'Place': 'Qasba Naubug', 'Sl_No': '4876.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
10186,10114,2013-09-01 02:40:21+00:00,17612614,"{'Lat': '33.5173', 'Long': '74.19561', 'Place': 'Dharati', 'Sl_No': '22041.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
10185,10113,2013-09-01 02:40:14+00:00,17612614,"{'Lat': '33.43038', 'Long': '74.9126', 'Place': 'Kaindor', 'Sl_No': '12138.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
10184,10112,2013-09-01 02:40:07+00:00,17612614,"{'Lat': '33.38333', 'Long': '74.5', 'Place': 'Khadion', 'Sl_No': '11073.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
10183,10111,2013-09-01 02:40:05+00:00,17612614,"{'Lat': '33.36918', 'Long': '75.63272', 'Place': 'Drubil', 'Sl_No': '14920.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
10182,10110,2013-09-01 02:40:00+00:00,17612614,"{'Lat': '33.34915', 'Long': '74.14392', 'Place': 'Khad Brahmanan', 'Sl_No': '21391.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
10181,10109,2013-09-01 02:39:50+00:00,17612614,"{'Lat': '33.309', 'Long': '74.23433', 'Place': 'Tarala', 'Sl_No': '22114.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
10180,10108,2013-09-01 02:39:49+00:00,17612614,"{'Lat': '33.30743', 'Long': '74.1726', 'Place': 'Saonti', 'Sl_No': '22108.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
10179,10107,2013-09-01 02:39:49+00:00,17612614,"{'Lat': '33.30342', 'Long': '74.24722', 'Place': 'Agrat', 'Sl_No': '22116.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
10178,10106,2013-09-01 02:39:44+00:00,17612614,"{'Lat': '33.29502', 'Long': '74.94861', 'Place': 'Ramkandu', 'Sl_No': '4501.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
10177,10105,2013-09-01 02:39:42+00:00,17612614,"{'Lat': '33.28744', 'Long': '74.16801', 'Place': 'Kalaker', 'Sl_No': '22124.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
10176,10104,2013-09-01 02:39:36+00:00,17612614,"{'Lat': '33.26667', 'Long': '74.05', 'Place': 'Jhangar Dharmsal', 'Sl_No': '12439.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
10175,10103,2013-09-01 02:39:33+00:00,17612614,"{'Lat': '33.25992', 'Long': '74.14251', 'Place': 'Giran', 'Sl_No': '22154.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
10174,10102,2013-09-01 02:39:28+00:00,17612614,"{'Lat': '33.24672', 'Long': '74.30781', 'Place': 'Sijangar', 'Sl_No': '23575.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
10173,10101,2013-09-01 02:39:27+00:00,17612614,"{'Lat': '33.24619', 'Long': '74.36999', 'Place': 'Jigini', 'Sl_No': '23720.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
10172,10100,2013-09-01 02:39:24+00:00,17612614,"{'Lat': '33.24042', 'Long': '74.39387', 'Place': 'Kura', 'Sl_No': '23725.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
23728,6834,2013-09-01 02:43:06+00:00,17612614,"{'Lat': '34.06877', 'Long': '73.93901', 'Place': 'Girinar', 'Sl_No': '25273.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
23727,6833,2013-09-01 02:43:04+00:00,17612614,"{'Lat': '34.06603', 'Long': '74.68743', 'Place': 'Kamanpura', 'Sl_No': '22715.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
23726,6832,2013-09-01 02:43:04+00:00,17612614,"{'Lat': '34.06391', 'Long': '74.67437', 'Place': 'Alupura', 'Sl_No': '22711.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
23725,6831,2013-09-01 02:42:49+00:00,17612614,"{'Lat': '34.05085', 'Long': '75.94483', 'Place': 'Tongul', 'Sl_No': '1146.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
23724,6830,2013-09-01 02:42:48+00:00,17612614,"{'Lat': '34.05', 'Long': '74.61111', 'Place': 'Dragar', 'Sl_No': '22689.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
23723,6829,2013-09-01 02:42:41+00:00,17612614,"{'Lat': '34.04167', 'Long': '74.79861', 'Place': 'Churpur', 'Sl_No': '21805.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
23722,6828,2013-09-01 02:42:41+00:00,17612614,"{'Lat': '34.04167', 'Long': '74.60972', 'Place': 'Chak Dewan Lochhman Das', 'Sl_No': '22675.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
23721,6827,2013-09-01 02:42:38+00:00,17612614,"{'Lat': '34.0388', 'Long': '73.94816', 'Place': 'Dherian', 'Sl_No': '25265.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
23720,6826,2013-09-01 02:42:38+00:00,17612614,"{'Lat': '34.0375', 'Long': '74.5375', 'Place': 'Buna Sharan', 'Sl_No': '22631.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
23719,6825,2013-09-01 02:42:34+00:00,17612614,"{'Lat': '34.03333', 'Long': '74.6625', 'Place': 'Saratpur', 'Sl_No': '22679.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
23718,6824,2013-09-01 02:42:29+00:00,17612614,"{'Lat': '34.02816', 'Long': '74.51953', 'Place': 'Dalwachh', 'Sl_No': '22637.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
23717,6823,2013-09-01 02:42:25+00:00,17612614,"{'Lat': '34.025', 'Long': '74.69722', 'Place': 'Betabagh', 'Sl_No': '22763.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
23716,6822,2013-09-01 02:42:21+00:00,17612614,"{'Lat': '34.0202', 'Long': '74.93905', 'Place': 'Maj', 'Sl_No': '21875.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
23715,6821,2013-09-01 02:42:19+00:00,17612614,"{'Lat': '34.01736', 'Long': '74.5207', 'Place': 'Trapui', 'Sl_No': '22640.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
10189,10117,2013-09-01 02:40:48+00:00,17612614,"{'Lat': '33.71578', 'Long': '74.05886', 'Place': 'Sharati', 'Sl_No': '21970.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
10188,10116,2013-09-01 02:40:41+00:00,17612614,"{'Lat': '33.67073', 'Long': '74.22769', 'Place': 'Sanai', 'Sl_No': '22022.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
23712,6818,2013-09-01 02:42:12+00:00,17612614,"{'Lat': '34.01211', 'Long': '74.64381', 'Place': 'Gamapur', 'Sl_No': '22664.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
23711,6817,2013-09-01 02:42:07+00:00,17612614,"{'Lat': '34.00681', 'Long': '74.55421', 'Place': 'Narsinghpur', 'Sl_No': '22647.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
23710,6816,2013-09-01 02:41:55+00:00,17612614,"{'Lat': '33.96917', 'Long': '74.4523', 'Place': 'Pejanpathri', 'Sl_No': '23969.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
23709,6815,2013-09-01 02:41:51+00:00,17612614,"{'Lat': '33.92991', 'Long': '74.34709', 'Place': 'Bambanar', 'Sl_No': '23959.0'}","{'created_by': 'osmtools/19106 (linux)', 'bot': 'yes', 'comment': 'remove un-discussed and faulty import of India place names'}",,remove un-discussed and faulty import of India place names
